ticket_id,patient_id,created_date,response_time_hours,resolved,issue_type,priority,channel,resolved_date,first_contact_resolution
84616,13043,2023-04-25,8.1,yes,medication,medium,phone,2023-04-25,no
84617,13917,2024-12-06,5.0,yes,scheduling,medium,app,2024-12-08,no
84618,13013,2022-03-06,1.4,yes,app,medium,phone,2022-03-07,no
84619,12187,2024-08-26,4.9,yes,claims,low,email,2024-08-28,no
84620,11362,2021-09-10,2.6,yes,medication,medium,app,2021-09-12,no
84621,11093,2023-04-02,7.1,yes,medication,low,app,2023-04-04,no
84622,10200,2022-12-13,4.7,no,claims,low,phone,,no
84623,13035,2022-12-26,4.1,yes,medication,urgent,phone,2022-12-27,no
84624,11202,2024-01-12,0.8,yes,scheduling,high,email,2024-01-12,yes
84625,13331,2021-11-30,7.8,yes,app,high,web,2021-11-30,no
84626,12948,2024-05-09,8.2,no,medication,low,phone,,no
84627,13873,2024-10-02,2.7,yes,device,low,email,2024-10-03,no
84628,14194,2021-05-09,6.0,yes,scheduling,low,phone,2021-05-11,no
84629,13200,2023-12-04,6.9,yes,medication,medium,phone,2023-12-06,no
84630,10396,2022-06-27,5.5,yes,medication,medium,email,2022-06-28,no
84631,10436,2023-06-07,3.4,yes,medication,medium,app,2023-06-07,no
84632,10586,2023-02-22,5.5,yes,claims,high,phone,2023-02-23,no
84633,12091,2023-02-02,16.4,yes,other,medium,app,2023-02-04,no
84634,13941,2021-10-10,2.5,yes,claims,low,app,2021-10-12,no
84635,10239,2023-07-11,7.7,yes,app,low,email,2023-07-13,no
84636,10952,2024-09-07,13.8,yes,other,medium,phone,2024-09-08,no
84637,13398,2023-11-03,10.5,yes,medication,high,email,2023-11-03,no
84638,13933,2023-09-17,3.2,no,medication,high,app,,no
84639,12309,2022-12-12,3.0,yes,device,low,app,2022-12-12,no
84640,12537,2024-10-02,12.4,yes,medication,low,phone,2024-10-04,no
84641,13948,2022-08-22,4.4,yes,medication,medium,phone,2022-08-23,no
84642,14207,2023-07-25,7.6,no,scheduling,high,app,,no
84643,10755,2024-05-16,5.6,yes,device,low,phone,2024-05-18,no
84644,14291,2021-06-20,5.1,no,app,medium,email,,no
84645,10837,2022-08-22,7.9,yes,scheduling,low,email,2022-08-23,no
84646,12490,2021-03-30,7.1,yes,other,low,app,2021-04-01,no
84647,11544,2024-03-04,1.3,no,medication,medium,phone,,no
84648,12810,2023-03-18,11.6,yes,app,low,app,2023-03-18,no
84649,10705,2024-10-27,7.2,yes,medication,low,web,2024-10-27,no
84650,13491,2021-07-13,1.7,no,scheduling,low,phone,,no
84651,11545,2022-12-30,2.6,no,medication,low,web,,no
84652,13016,2021-08-25,4.0,yes,app,low,phone,2021-08-27,no
84653,12276,2022-07-02,6.7,yes,other,high,web,2022-07-02,no
84654,13631,2022-12-05,2.0,yes,medication,medium,email,2022-12-07,no
84655,10600,2023-01-15,3.2,yes,claims,medium,email,2023-01-16,no
84656,10244,2024-03-01,5.6,no,app,urgent,app,,no
84657,13157,2022-04-07,5.0,yes,app,high,phone,2022-04-08,no
84658,12590,2022-01-08,2.2,yes,app,low,phone,2022-01-08,no
84659,13429,2021-08-11,3.3,yes,medication,low,phone,2021-08-12,no
84660,10904,2023-12-31,5.0,yes,app,low,app,2024-01-01,no
84661,12981,2024-09-27,3.7,yes,app,low,phone,2024-09-28,no
84662,14331,2022-10-06,3.3,yes,scheduling,medium,phone,2022-10-08,no
84663,11919,2023-04-12,5.0,yes,scheduling,low,email,2023-04-14,no
84664,11801,2022-06-18,15.6,yes,medication,low,phone,2022-06-19,no
84665,14889,2024-01-28,0.4,yes,device,medium,phone,2024-01-29,no
84666,13113,2021-10-23,8.4,no,claims,medium,phone,,no
84667,10516,2023-11-10,5.4,yes,app,low,phone,2023-11-12,no
84668,12199,2022-07-31,7.4,yes,app,low,web,2022-08-01,no
84669,10153,2022-01-18,2.4,yes,other,low,app,2022-01-20,no
84670,10718,2021-08-29,11.2,yes,claims,medium,email,2021-08-30,no
84671,11935,2024-03-20,2.1,yes,medication,high,web,2024-03-22,no
84672,13111,2023-11-25,3.7,yes,medication,medium,app,2023-11-26,no
84673,10533,2022-08-27,6.7,yes,other,low,phone,2022-08-27,no
84674,13422,2022-11-30,5.2,yes,claims,low,phone,2022-12-01,no
84675,11114,2021-01-14,4.5,no,other,low,phone,,no
84676,11648,2024-08-16,4.7,no,app,medium,phone,,no
84677,13888,2024-03-19,0.6,yes,app,medium,email,2024-03-21,no
84678,12148,2023-11-18,4.2,no,medication,medium,app,,no
84679,12008,2024-04-13,8.2,yes,other,low,web,2024-04-13,no
84680,12956,2021-03-09,3.1,no,claims,low,app,,no
84681,13055,2021-12-21,5.5,yes,app,high,phone,2021-12-22,no
84682,10355,2022-08-05,3.9,yes,scheduling,medium,phone,2022-08-05,no
84683,14811,2023-05-23,4.2,yes,app,high,email,2023-05-25,no
84684,13333,2021-12-18,1.2,yes,medication,medium,web,2021-12-19,no
84685,13650,2021-01-31,2.1,yes,scheduling,medium,email,2021-02-01,no
84686,13503,2023-11-04,3.4,yes,scheduling,low,email,2023-11-04,no
84687,13434,2021-04-19,14.5,yes,scheduling,medium,app,2021-04-19,no
84688,12606,2025-01-24,4.4,yes,other,high,phone,2025-01-26,no
84689,10930,2023-08-21,4.1,yes,other,low,app,2023-08-23,no
84690,12773,2022-06-17,3.2,yes,scheduling,low,app,2022-06-18,no
84691,11357,2021-09-26,12.1,yes,app,high,phone,2021-09-27,no
84692,11158,2024-05-11,4.9,yes,medication,medium,phone,2024-05-11,no
84693,13693,2023-10-17,6.8,yes,device,low,phone,2023-10-17,no
84694,12946,2024-06-04,13.7,yes,medication,high,phone,2024-06-04,no
84695,13625,2022-03-10,0.5,yes,medication,medium,web,2022-03-11,no
84696,10877,2024-02-25,8.8,yes,claims,high,phone,2024-02-27,no
84697,10282,2023-12-28,3.8,yes,app,low,web,2023-12-30,no
84698,10029,2021-01-12,1.4,yes,device,high,email,2021-01-13,no
84699,14505,2023-12-08,7.4,yes,device,high,web,2023-12-10,no
84700,10547,2023-12-24,7.9,no,scheduling,medium,email,,no
84701,14108,2021-05-23,2.0,yes,claims,urgent,app,2021-05-25,no
84702,12523,2023-02-23,3.5,yes,medication,medium,phone,2023-02-24,no
84703,11620,2023-05-30,2.0,no,scheduling,high,phone,,no
84704,12996,2024-02-01,2.2,yes,scheduling,low,app,2024-02-03,no
84705,11127,2021-11-24,9.9,yes,app,high,app,2021-11-25,no
84706,13352,2021-06-27,5.3,yes,device,medium,phone,2021-06-28,no
84707,10125,2021-01-04,15.5,yes,device,medium,email,2021-01-06,no
84708,14982,2023-02-15,5.0,yes,device,low,app,2023-02-16,no
84709,10012,2021-03-30,13.9,yes,device,medium,app,2021-03-31,no
84710,13018,2021-08-30,5.2,yes,other,low,phone,2021-09-01,no
84711,14832,2024-09-09,1.9,yes,scheduling,medium,app,2024-09-10,no
84712,10024,2023-11-23,4.1,yes,scheduling,medium,phone,2023-11-24,no
84713,10252,2022-04-19,1.8,yes,other,urgent,phone,2022-04-21,no
84714,14976,2023-10-26,8.0,yes,device,low,phone,2023-10-28,no
84715,12837,2023-09-15,2.2,yes,scheduling,high,email,2023-09-15,no
84716,10342,2025-01-15,12.8,yes,medication,low,email,2025-01-17,no
84717,14137,2021-12-19,0.9,yes,claims,medium,web,2021-12-21,no
84718,11666,2023-12-21,8.4,yes,medication,low,phone,2023-12-22,no
84719,13692,2021-06-01,0.3,no,device,medium,phone,,no
84720,14380,2023-01-07,2.9,yes,claims,medium,phone,2023-01-07,no
84721,13636,2023-10-02,7.3,yes,scheduling,low,web,2023-10-03,no
84722,11434,2024-06-15,2.5,no,other,medium,phone,,no
84723,14423,2022-06-23,2.2,yes,claims,low,web,2022-06-23,no
84724,10858,2022-10-31,14.3,yes,medication,low,web,2022-10-31,no
84725,13625,2022-08-02,13.3,yes,app,low,app,2022-08-02,no
84726,14497,2022-08-29,4.7,no,medication,low,email,,no
84727,11302,2022-07-03,11.9,no,device,low,web,,no
84728,13721,2021-09-04,10.1,yes,app,low,phone,2021-09-04,no
84729,14554,2023-08-07,14.4,yes,other,low,phone,2023-08-09,no
84730,13640,2021-04-30,0.7,no,scheduling,high,app,,no
84731,13257,2024-02-28,2.9,yes,device,low,app,2024-02-29,no
84732,10274,2024-09-28,5.2,yes,app,low,app,2024-09-28,no
84733,14406,2021-02-06,3.0,yes,other,medium,app,2021-02-06,no
84734,14043,2021-03-14,9.0,yes,claims,medium,app,2021-03-15,no
84735,12565,2022-05-19,4.6,yes,other,urgent,app,2022-05-19,no
84736,10169,2021-12-17,5.4,yes,device,medium,web,2021-12-17,no
84737,13260,2022-12-17,1.0,yes,claims,low,email,2022-12-17,yes
84738,12314,2022-12-13,4.0,yes,device,low,email,2022-12-13,no
84739,10142,2022-04-05,3.7,yes,medication,high,phone,2022-04-07,no
84740,11873,2024-05-01,4.2,yes,app,high,phone,2024-05-03,no
84741,13123,2024-04-14,1.8,yes,scheduling,high,email,2024-04-14,yes
84742,12901,2024-08-21,6.3,yes,device,medium,phone,2024-08-23,no
84743,12351,2023-08-29,5.1,yes,scheduling,medium,web,2023-08-31,no
84744,12029,2023-06-19,6.4,yes,scheduling,low,phone,2023-06-19,no
84745,12265,2023-01-05,13.6,no,app,low,web,,no
84746,14221,2021-06-13,9.5,yes,scheduling,low,phone,2021-06-15,no
84747,14559,2024-11-14,2.9,yes,other,medium,app,2024-11-15,no
84748,11741,2024-12-12,2.2,no,claims,high,email,,no
84749,11249,2023-03-31,2.0,yes,claims,low,phone,2023-03-31,yes
84750,12740,2021-03-25,17.8,yes,claims,high,phone,2021-03-26,no
84751,13018,2021-01-31,16.0,yes,app,high,web,2021-01-31,no
84752,11730,2024-12-12,7.9,yes,claims,medium,email,2024-12-12,no
84753,14106,2024-01-16,8.4,yes,app,medium,app,2024-01-18,no
84754,10090,2022-03-02,4.1,yes,device,high,web,2022-03-02,no
84755,12471,2024-12-26,2.2,yes,other,high,phone,2024-12-26,no
84756,14008,2021-10-01,5.4,yes,app,medium,app,2021-10-01,no
84757,13340,2024-11-22,10.6,yes,claims,urgent,email,2024-11-23,no
84758,11904,2024-10-15,0.9,yes,device,high,phone,2024-10-15,yes
84759,11997,2022-09-26,5.7,no,scheduling,low,email,,no
84760,14568,2023-09-08,3.4,no,claims,medium,web,,no
84761,10185,2024-05-29,1.8,no,scheduling,low,email,,no
84762,14457,2022-05-15,3.4,yes,device,medium,phone,2022-05-17,no
84763,10020,2021-07-16,0.4,yes,device,low,email,2021-07-16,yes
84764,12955,2022-11-29,6.0,yes,scheduling,medium,email,2022-11-30,no
84765,13364,2025-01-29,3.3,no,app,low,phone,,no
84766,14541,2021-08-01,4.8,yes,scheduling,high,email,2021-08-03,no
84767,13656,2022-04-30,1.4,yes,app,high,email,2022-05-02,no
84768,10660,2023-08-10,6.0,yes,medication,low,phone,2023-08-10,no
84769,11536,2024-05-09,6.6,yes,other,medium,web,2024-05-11,no
84770,13367,2024-06-26,2.1,yes,app,low,phone,2024-06-26,no
84771,11685,2023-11-22,9.7,yes,scheduling,low,app,2023-11-22,no
84772,14664,2023-07-07,3.4,no,scheduling,low,web,,no
84773,13562,2024-11-12,4.8,yes,claims,high,phone,2024-11-13,no
84774,11694,2024-07-03,2.6,yes,claims,low,phone,2024-07-05,no
84775,14696,2021-03-02,2.9,yes,scheduling,low,phone,2021-03-04,no
84776,13416,2024-03-09,3.0,yes,device,low,app,2024-03-11,no
84777,14967,2022-02-19,7.4,yes,medication,medium,email,2022-02-20,no
84778,13325,2024-02-22,2.5,yes,device,low,email,2024-02-23,no
84779,13031,2024-02-12,3.1,yes,medication,low,email,2024-02-14,no
84780,11437,2022-01-20,12.8,yes,claims,low,email,2022-01-21,no
84781,12255,2025-02-02,5.3,yes,medication,low,phone,2025-02-03,no
84782,10381,2023-01-10,10.3,yes,other,low,app,2023-01-11,no
84783,12740,2023-09-29,18.5,yes,scheduling,high,phone,2023-09-30,no
84784,10915,2022-12-28,0.6,yes,other,high,email,2022-12-28,yes
84785,12081,2021-12-06,3.8,yes,scheduling,low,phone,2021-12-08,no
84786,11919,2023-01-06,5.2,no,other,low,phone,,no
84787,12208,2022-06-18,7.9,no,scheduling,urgent,app,,no
84788,14182,2022-09-24,5.5,yes,app,medium,phone,2022-09-24,no
84789,11058,2021-04-23,2.8,yes,claims,high,app,2021-04-23,no
84790,14454,2021-05-22,5.1,no,medication,low,phone,,no
84791,11484,2025-01-23,0.2,yes,app,medium,web,2025-01-23,yes
84792,12433,2022-05-11,11.3,yes,scheduling,medium,phone,2022-05-13,no
84793,13450,2021-05-30,2.0,yes,app,low,app,2021-05-31,no
84794,13774,2021-09-29,10.9,yes,scheduling,low,email,2021-09-29,no
84795,12085,2021-08-09,4.2,yes,device,high,email,2021-08-09,no
84796,11154,2024-02-04,3.1,yes,medication,low,email,2024-02-04,no
84797,11552,2025-01-18,2.4,no,medication,medium,phone,,no
84798,14791,2024-11-23,5.2,no,scheduling,medium,app,,no
84799,10043,2024-02-28,0.8,yes,medication,medium,app,2024-02-28,yes
84800,11108,2023-07-07,8.0,yes,medication,low,phone,2023-07-09,no
84801,14864,2024-04-29,7.8,no,claims,low,app,,no
84802,11713,2024-07-18,5.4,no,app,low,app,,no
84803,14754,2023-11-09,3.2,yes,claims,high,app,2023-11-11,no
84804,13324,2023-05-09,5.4,yes,medication,high,web,2023-05-09,no
84805,11511,2021-12-09,6.0,yes,app,medium,phone,2021-12-10,no
84806,11857,2024-10-28,3.6,no,claims,low,phone,,no
84807,14841,2021-01-21,13.4,yes,claims,medium,app,2021-01-23,no
84808,13799,2021-10-10,19.3,yes,claims,low,app,2021-10-11,no
84809,11210,2022-06-15,2.6,no,medication,low,phone,,no
84810,10410,2022-06-22,12.4,yes,device,low,app,2022-06-22,no
84811,11316,2021-09-10,3.1,yes,scheduling,low,phone,2021-09-11,no
84812,13202,2024-04-15,2.5,yes,medication,medium,email,2024-04-15,no
84813,13688,2021-09-11,7.0,yes,app,medium,email,2021-09-11,no
84814,12285,2023-04-06,0.6,yes,app,low,web,2023-04-08,no
84815,14182,2022-04-26,6.3,yes,medication,medium,phone,2022-04-26,no
84816,10114,2023-05-21,3.8,yes,device,low,phone,2023-05-22,no
84817,14271,2021-06-02,2.3,yes,scheduling,medium,app,2021-06-02,no
84818,11432,2021-11-30,7.0,yes,scheduling,low,phone,2021-12-02,no
84819,12139,2022-12-15,4.2,yes,medication,low,web,2022-12-17,no
84820,14936,2022-05-18,9.0,yes,scheduling,high,phone,2022-05-20,no
84821,10333,2022-08-23,1.2,yes,medication,low,email,2022-08-24,no
84822,12240,2022-09-11,10.1,yes,scheduling,high,email,2022-09-11,no
84823,13401,2023-06-01,3.0,yes,app,low,phone,2023-06-03,no
84824,11501,2023-07-07,2.2,yes,scheduling,low,phone,2023-07-07,no
84825,10614,2021-04-08,1.1,yes,claims,medium,app,2021-04-10,no
84826,11912,2022-10-16,3.6,yes,other,low,app,2022-10-18,no
84827,11060,2022-01-28,4.6,yes,scheduling,medium,phone,2022-01-29,no
84828,10225,2022-09-26,3.4,yes,app,high,app,2022-09-28,no
84829,12240,2022-09-18,8.9,yes,device,low,web,2022-09-19,no
84830,14905,2021-07-23,2.7,yes,claims,low,web,2021-07-23,no
84831,12750,2023-03-01,2.0,yes,app,high,app,2023-03-02,no
84832,13733,2024-06-02,3.9,yes,medication,low,email,2024-06-03,no
84833,10515,2022-12-23,8.8,yes,device,medium,app,2022-12-25,no
84834,11513,2021-04-30,12.4,yes,claims,medium,email,2021-05-01,no
84835,13986,2024-10-06,3.0,yes,scheduling,high,app,2024-10-06,no
84836,13907,2021-04-08,2.3,yes,scheduling,medium,web,2021-04-09,no
84837,12009,2024-07-18,6.2,yes,claims,low,email,2024-07-18,no
84838,14986,2022-07-06,3.5,yes,scheduling,urgent,app,2022-07-08,no
84839,13409,2021-07-12,6.3,yes,claims,low,app,2021-07-12,no
84840,12620,2022-11-24,9.0,yes,scheduling,medium,app,2022-11-25,no
84841,13029,2022-02-19,1.8,yes,scheduling,medium,phone,2022-02-20,no
84842,13167,2021-09-23,6.2,yes,scheduling,low,web,2021-09-24,no
84843,10843,2021-10-20,2.9,yes,app,low,app,2021-10-21,no
84844,10316,2023-06-28,4.3,yes,scheduling,low,app,2023-06-28,no
84845,11490,2023-03-17,9.8,yes,scheduling,low,phone,2023-03-17,no
84846,10256,2021-05-18,1.0,yes,app,urgent,email,2021-05-20,no
84847,14490,2021-10-05,8.8,yes,device,medium,app,2021-10-05,no
84848,11122,2024-09-02,4.9,no,app,medium,app,,no
84849,11535,2023-07-23,4.6,yes,app,medium,app,2023-07-25,no
84850,11510,2024-12-04,10.0,yes,medication,low,web,2024-12-05,no
84851,11418,2024-01-04,6.7,yes,medication,high,web,2024-01-05,no
84852,12822,2021-11-01,2.5,yes,app,urgent,app,2021-11-01,no
84853,10081,2022-04-03,1.1,yes,scheduling,medium,phone,2022-04-04,no
84854,11863,2021-12-17,6.1,yes,medication,medium,phone,2021-12-17,no
84855,13021,2022-09-14,16.6,yes,scheduling,low,phone,2022-09-16,no
84856,14014,2022-09-02,0.6,yes,scheduling,low,phone,2022-09-04,no
84857,10584,2023-05-07,3.9,yes,medication,medium,app,2023-05-07,no
84858,12424,2022-07-28,10.4,yes,claims,low,phone,2022-07-30,no
84859,11116,2021-05-17,8.1,no,claims,medium,phone,,no
84860,14209,2022-12-23,1.7,yes,claims,medium,phone,2022-12-24,no
84861,11720,2021-10-13,1.7,yes,app,low,email,2021-10-13,yes
84862,12499,2023-02-28,1.4,no,medication,medium,app,,no
84863,12520,2024-12-28,17.4,yes,scheduling,low,phone,2024-12-28,no
84864,10009,2022-06-25,5.9,yes,claims,low,phone,2022-06-27,no
84865,10975,2022-05-24,5.0,yes,device,low,email,2022-05-24,no
84866,14509,2024-03-14,8.4,yes,medication,low,web,2024-03-16,no
84867,12291,2021-07-15,1.4,yes,app,high,phone,2021-07-15,yes
84868,12964,2022-09-01,4.4,no,medication,low,app,,no
84869,13252,2021-03-05,11.8,yes,app,high,phone,2021-03-05,no
84870,13106,2024-07-26,4.1,yes,medication,low,email,2024-07-26,no
84871,12873,2023-06-22,1.1,yes,medication,medium,app,2023-06-23,no
84872,14684,2022-02-22,3.2,yes,claims,medium,phone,2022-02-24,no
84873,11065,2021-05-15,4.0,yes,scheduling,medium,phone,2021-05-16,no
84874,13453,2024-07-11,5.1,yes,app,low,app,2024-07-12,no
84875,10234,2023-05-22,8.1,yes,medication,medium,phone,2023-05-23,no
84876,11271,2023-01-25,10.7,yes,scheduling,medium,app,2023-01-27,no
84877,13579,2023-10-06,9.1,yes,medication,high,app,2023-10-06,no
84878,10575,2021-08-07,4.1,yes,medication,low,app,2021-08-09,no
84879,14824,2021-05-12,2.6,no,scheduling,medium,app,,no
84880,10164,2021-07-13,10.4,no,medication,high,app,,no
84881,13137,2024-11-18,4.6,no,scheduling,high,app,,no
84882,11160,2022-04-02,5.9,no,medication,low,email,,no
84883,14893,2024-02-29,6.2,yes,app,low,app,2024-02-29,no
84884,13222,2024-03-26,5.1,yes,claims,high,web,2024-03-26,no
84885,10987,2021-07-09,2.7,yes,medication,medium,app,2021-07-10,no
84886,11594,2021-10-16,4.8,yes,scheduling,low,phone,2021-10-17,no
84887,12417,2025-01-07,13.2,yes,medication,low,email,2025-01-08,no
84888,13742,2024-04-08,5.1,yes,scheduling,medium,email,2024-04-08,no
84889,10499,2023-04-10,3.4,yes,claims,low,email,2023-04-12,no
84890,13659,2022-05-27,2.6,yes,app,medium,app,2022-05-27,no
84891,11717,2021-08-22,9.7,yes,claims,urgent,phone,2021-08-22,no
84892,14170,2021-11-27,6.4,yes,medication,high,phone,2021-11-29,no
84893,13547,2021-05-14,2.0,yes,app,low,email,2021-05-15,no
84894,14374,2022-09-16,4.3,yes,other,low,phone,2022-09-16,no
84895,13831,2022-05-23,7.0,yes,claims,medium,phone,2022-05-23,no
84896,12790,2022-11-20,3.7,yes,device,low,app,2022-11-21,no
84897,13192,2022-08-07,12.4,yes,app,low,app,2022-08-07,no
84898,13113,2024-10-28,1.8,yes,other,low,web,2024-10-28,yes
84899,13724,2023-07-28,4.7,yes,claims,low,app,2023-07-28,no
84900,13127,2024-07-12,14.1,yes,medication,high,app,2024-07-12,no
84901,14315,2023-06-10,2.6,yes,medication,high,web,2023-06-12,no
84902,10435,2021-09-10,7.0,yes,claims,low,web,2021-09-11,no
84903,14226,2023-02-21,6.4,yes,other,medium,phone,2023-02-21,no
84904,14476,2024-03-21,5.1,yes,claims,medium,phone,2024-03-22,no
84905,11639,2021-03-13,9.2,yes,scheduling,low,email,2021-03-13,no
84906,11559,2021-06-10,1.8,no,medication,high,phone,,no
84907,11179,2023-11-19,1.7,yes,device,medium,web,2023-11-19,yes
84908,10583,2023-10-23,4.6,no,scheduling,low,app,,no
84909,10139,2025-01-29,6.1,yes,medication,high,phone,2025-01-31,no
84910,13211,2022-12-28,10.4,no,medication,low,phone,,no
84911,13885,2024-01-24,7.8,yes,app,low,app,2024-01-26,no
84912,14641,2024-05-22,6.4,yes,app,urgent,app,2024-05-22,no
84913,11248,2021-06-29,4.9,yes,app,medium,email,2021-07-01,no
84914,10361,2024-10-19,3.6,no,app,high,app,,no
84915,13188,2022-03-05,4.6,no,device,urgent,phone,,no
84916,12372,2023-05-02,3.4,no,medication,medium,phone,,no
84917,11061,2024-04-04,12.1,yes,medication,medium,app,2024-04-05,no
84918,13646,2023-12-05,4.3,yes,medication,urgent,phone,2023-12-05,no
84919,13452,2021-05-24,6.1,no,claims,medium,web,,no
84920,14513,2023-10-08,6.6,no,scheduling,urgent,phone,,no
84921,13158,2023-10-11,3.0,yes,app,low,email,2023-10-13,no
84922,13701,2021-12-09,7.0,yes,scheduling,high,web,2021-12-09,no
84923,12945,2024-06-24,3.4,yes,claims,medium,phone,2024-06-24,no
84924,11450,2023-03-26,1.8,no,scheduling,low,phone,,no
84925,13769,2022-02-13,8.6,yes,scheduling,high,phone,2022-02-15,no
84926,11415,2023-01-11,3.6,yes,medication,low,app,2023-01-12,no
84927,10072,2021-11-09,8.6,yes,other,urgent,email,2021-11-09,no
84928,14186,2024-11-27,11.9,yes,device,urgent,phone,2024-11-28,no
84929,10923,2024-09-24,7.2,yes,app,high,app,2024-09-24,no
84930,11768,2021-06-15,6.8,yes,medication,low,phone,2021-06-15,no
84931,14284,2021-05-08,9.3,yes,scheduling,medium,phone,2021-05-09,no
84932,14191,2021-08-16,4.4,yes,device,medium,email,2021-08-18,no
84933,10871,2021-03-07,11.3,yes,medication,medium,app,2021-03-08,no
84934,10934,2022-01-23,2.6,yes,scheduling,low,app,2022-01-23,no
84935,12066,2022-04-19,6.3,no,medication,high,email,,no
84936,10535,2024-01-04,5.2,yes,medication,high,web,2024-01-04,no
84937,13371,2021-09-01,3.7,yes,app,low,web,2021-09-03,no
84938,10520,2022-05-27,5.7,yes,claims,low,phone,2022-05-28,no
84939,13003,2024-01-30,3.1,yes,medication,low,phone,2024-02-01,no
